"id","content"
963,"Il y avait un tel nombre de morts face à moi, tu m'étonnes que je me sois cassé quelque chose."
964,"Vous n'êtes pas trop fatigué?"
965,"Beaucoup de vampires sont désormais en cendres. Je pense qu'il n'y a plus de quoi s'inquiéter."
966,"Ils étaient plutôt forts."
967,"Avançons."
968,"Nous n'avons pas besoin de nous dépêcher. Je crois que je comprends petit à petit pourquoi je suis ici."
969,"Qu'est-ce qu'elle voulait faire avec tous ces morts?"
970,"Je ne sais pas."
971,"Pour moi, c'est égal que ces faibles humains soient en vie ou non."
972,"Tout d'un coup, voilà le soleil qui se lève !"
973,"Est-ce parce que vous avez défait le vampire ?"
974,"Peut-être aurait-il continué à faire nuit noire si je ne l'avais pas tué."
975,"L'odeur de la mort est douce et séduisante. Le vampire a dû se laisser envoûter."
976,"C'est pour ça qu'il a manipulé les morts ?"
977,"On souhaite toujours garder les choses qu'on aime. Surtout, si elles vous obéissent en silence."
978,"Un monstre capable de manipuler les morts... Voilà qui est intéressant."
979,"Vous avez compris quelque chose?"
980,"Même si je t'explique ce à quoi je pense, tu ne comprendrais pas. Mais les possibilités de ce Chaosium sont infinies."
981,"Il en est de même pour ce Monde..."
982,"Un monstre capable de manipuler les morts... Voilà qui me rappelle de mauvais souvenirs."
983,"Vous avez donc retrouvé certains de vos souvenirs ?"
984,"C'était une bataille qui a profané les morts. Mes camarades tout comme mes ennemis ont été transformés en morts vivants."
985,"Le vampire ne peut renaître de ses cendres."
986,"Tout n'est plus que poussière."
987,"Tout comme nous, lorsqu'un vampire redevient poussière, tout est fini."
988,"Monstre! Disparais avec tes morts!"
989,"Le soleil se lève."
990,"Seul ceci ne semble pas changer... Allez, avançons."
991,"C'est imprudent de s'opposer à moi avec le simple pouvoir de «manipuler les morts»."
992,"Qu'est-ce que ce vampire pouvait bien vouloir faire ?"
993,"Il devait penser être spécial juste parce qu'il pouvait manipuler les morts. Ca me fait bien rire."
994,"Le vampire a été réduit en cendres."
995,"Tout les morts vivants ont disparu."
996,"Quelque part, réduire ces morts vivants en cendres est une forme de compassion."
997,"C'était un ennemi coriace, mais c'est maintenant derrière nous."
998,"Le soleil se lève."
999,"Cela faisait longtemps que je n'avais pas vu la lumière du jour. C'est éblouissant."
1000,"Des morts vivants et des robots... Je crois que je commence à me souvenir..."
1001,"Est-ce que vous allez bien ?"
1002,"J'ai simplement besoin d'une petite pause. Si je continue sur cette route, je pourrai remettre la main sur mes souvenirs..."
1003,"Je ne me sens pas très à l'aise, à combattre des morts."
1004,"Le vampire et les morts vivants ne sont plus que cendres."
1005,"Oui. Tout redevient poussière. Peut-être que mon cauchemar va enfin se terminer..."
1006,"Manipuler la mort et les ténèbres, c'est contraire à la Nature."
1007,"Tout cela est terminé, maintenant que le vampire est mort."
1008,"La paix va pouvoir revenir sur Terre. N'est-ce pas, Silf ?"
1009,"Aucun monstre ne peut venir à bout de ma technique."
1010,"Le vampire n'est plus que cendres."
1011,"Les faibles doivent disparaître. C'est la Providence qui en a décidé ainsi."
1012,"Bon, eh bien j'ai fini par devoir me battre contre un vampire... Dire que je déteste toute cette littérature morbide."
1013,"Est-ce que vous avez peur des monstres ?"
1014,"Bien sûr que j'en ai peur ! Je ne suis qu'un détective, moi."
1015,"Le vampire qui se vantait d'être immortel n'est plus de ce monde."
1016,"Toute chose retourne un jour au néant."
1017,"Nous résisterons à la mort, quoi qu'il en coûte."
1018,"Mh, ce monstre était coriace. Tu n'es pas blessée, Petite ?"
1019,"Je vais bien. Et vous, Rood ?"
1020,"Ne t'inquiète pas. Je me sens bien."
1021,"Ce fut une rude bataille pour un vieillard comme moi. Heureusement, ça s'est bien terminé."
1022,"Le soleil se lève."
1023,"J'aime les matins. Cette sensation de nouveau départ est des plus agréables."
1024,"Le vampire n'est plus que cendres. Dis, qu'est-ce que ça fait d'être mort ?"
1025,"Je ne sais pas."
1026,"Hahaha, une Poupée comme toi ne peut pas savoir."
1027,"Maintenant que j'ai abattu ce vampire, j'espère que la paix va pouvoir revenir dans ce Monde."
1028,"La paix?"
1029,"Oui. Après tout, nous avons sauvé ces morts. La paix devrait pouvoir revenir."
1030,"Le soleil se lève après que le vampire soit redevenu cendres. Comment cela peut-il bien être possible..."
1031,"Cela signifie qu'il est capable de manipuler le jour et la nuit."
1032,"Il est donc capable d'utiliser quelque chose pour cacher la lumière du jour ? C'est vraiment intéressant..."
1033,"Quelle femme sinistre... Vraiment pas à mon goût."
1034,"Le vampire n'est plus que cendres."
1035,"C'est plus facile de se débarrasser du corps, comme ça. Les vampires ont leur côté pratique aussi."
1036,"Le jour se lève... Qu'est-ce que c'est éblouissant..."
1037,"Il n'y a plus personne maintenant..."
1038,"La lumière vient purifier ce Monde, rejetant au loin les Ténèbres."
1039,"Les vampires sont également capable de manipuler la nuit."
1040,"Enfin, le soleil se lève."
1041,"Maintenant, les morts vont pouvoir se reposer en paix. Les choses sont revenues dans l'ordre."
1042,"Le manipulateur de Ténèbres a disparu."
1043,"Les morts également."
1044,"Les morts vivants vont pouvoir se reposer au matin. Et pour toujours."
1045,"Est-ce que faire «revivre» les morts revient à les soigner ?"
1046,"Vous pouvez guérir les morts aussi ?"
1047,"Moi, je ne peux pas. Mais la puissance de ce vampire est extraordinaire."
1048,"Enfin, ces monstres ont disparu !"
1049,"Le soleil se lève."
1050,"La lumière va revenir. C'est Dieu qui bénit ma force."
1051,"Le jour se lève et tout disparaît. Tout ceci semble trop simple."
1052,"Le soleil est aveuglant."
1053,"Ce vampire croyait vraiment pouvoir gagner contre moi ?"
1054,"Cette femme avait un bon sens de la beauté, mais c'était encore perfectible."
1055,"Un sens de la beauté?"
1056,"Oui. C'est très important. C'est ce qui fait la différence entre une machine et quelqu'un comme moi."
1057,"Le soleil se lève. C'est vraiment la fin des vampires."
1058,"Il n'y a plus ni morts, ni vampires."
1059,"Les morts vont-ils enfin pouvoir reposer tranquillement ?"
1060,"Quel dommage. J'espère qu'il reste de la documentation concernant ces vampires quelque part..."
1061,"Vous voulez devenir un vampire ?"
1062,"Non, je ne souhaite pas devenir un vampire. Mais j'aimerais savoir comment ils arrivent à contrôler les morts."
1063,"Ils ont tous disparu au moment où le vampire est mort."
1064,"Pourquoi a-t-il bien pu faire revenir ces morts à la vie ?"
1065,"Certaines personnes ont peur de la solitude. Peut-être était-ce également le cas de ce vampire ?"
1066,"Les morts ont été rendu à la terre une fois le manipulateur tué. C'est une histoire que l'on peut envier."
1067,"Vous êtes envieux ? Pourquoi donc ?"
1068,"Ils ne connaîtront plus jamais la douleur. Contrairement à moi."
1069,"Si le manipulateur disparaît, alors ses sous-fifres disparaissent avec lui. Cela fait sens."
1070,"Le vampire avait-il tant besoin de compagnie ?"
1071,"C'est triste de se dire que seuls des êtres sans volonté se tiennent auprès de lui."
1072,"Ca ne sert à rien de s'attacher à ces choses matérielles si on est déjà mort."
1073,"Pourquoi a-t-il bien pu collectionner toutes ces choses ?"
1074,"Pourquoi donc... Après tout, le dragon n'en avait pas l'usage, contrairement aux victimes qui ont perdu leurs biens."
1075,"Tout est maintenant détruit. Cet amas de trésors n'aura servi à rien."
1076,"Quel pouvait bien être le but de ce dragon ?"
1077,"J'en sais rien. Est-ce qu'un monstre pareil a besoin d'un but pour vivre ?"
1078,"Tout est parti en fumé. Le dragon et ses trésors..."
1079,"C'est quelque peu décevant..."
1080,"La mort et la destruction sont lumière. Après tout, toute chose a de la valeur parce qu'elle a une fin."
1081,"Les trésors et le Dragon ne sont plus que cendres."
1082,"Le dragon était-il heureux ?"
1083,"Va savoir... Mais j'imagine qu'il avait besoin d'un but pour se battre."
1084,"Que pouvait-il bien vouloir faire avec tous ces trésors ?"
1085,"Je ne sais pas."
1086,"Une fois que tout a disparu, nous sommes tous égaux. Nos sentiments, nos désirs, tout n'est plus que cendres."
1087,"Les trésors et le Dragon ne sont plus que cendres."
1088,"Pourquoi le dragon s'est-il tant attaché à ce trésor ?"
1089,"Peut-être souhaitait-il simplement le posséder ? Peut-être que cela lui permettait de donner un sens à son existence."
1090,"Peut-être souhaitait-il disparaître entouré de son trésor."
1091,"Que voulez-vous dire ?"
1092,"Quelque soient les efforts que l'on fasse, il y a toujours un moment où l'on finit par se sentir vide. Tu ne peux pas comprendre ça, mais bon..."
1093,"On dirait que ce dragon était incapable de prendre soin de sa vie et de son trésor."
1094,"Pourquoi a-t-il collectionné un tel trésor ?"
1095,"Je ne sais pas. Il est difficile pour chacun d'entre nous de laisser quelque chose derrière nous une fois mort. Et il en est de même pour ce dragon."
1096,"Dragon et Trésors, tout n'est plus que cendres."
1097,"......"
1098,"Vous êtes sûr que c'était pour le meilleur ?"
1099,"Stupide dragon. Que reste-t-il après la mort ?"
1100,"Le trésor n'est plus que cendres."
1101,"Il était prisonnier de son propre trésor. Mais sûrement ne pouvait-il pas vivre autrement."
1102,"Eh bien, tout a brûlé..."
1103,"C'était beau"
1104,"Les choses restent belles tant qu'on ne les casse pas. Il en est de même pour nous, Automates."
1105,"On dirait que tout a brûlé."
1106,"C'est fort dommage. C'était un magnifique trésor."
1107,"Mais c'est certainement pour le mieux. Maintenant, il n'y a plus de trésor pour attiser la convoitise."
1108,"Ca devait être son destin..."
1109,"Vos souvenirs vous reviennent-ils ?"
1110,"Oui, mais pas entièrement. Je pense qu'ils reviendront progressivement."
1111,"C'était un adversaire coriace."
1112,"Mais vous l'avez défait."
1113,"Oui, j'ai finalement gagné. Je pense que j'ai défié le destin."
1114,"Quel stupide dragon ! Il a perdu la vie à cause de son attachement au trésor."
1115,"Attachement......"
1116,"On peut être puissant et sage, si on est trop attaché à quelque chose, on a de grandes chances d'en souffrir."
1117,"C'est dommage, ce magnifique trésor a brûlé..."
1118,"Pourquoi a-t-il bien pu collectionner un tel trésor ?"
1119,"Je comprends que l'on puisse se sentir heureux, entouré par un trésor aussi magnifique. Mais j'imagine que tu ne peux pas comprendre, toi."
1120,"Peut-être s'est-il retrouvé seul à cause de sa redoutable puissance."
1121,"Et c'est pour cela qu'il aurait collectionné un tel trésor ?"
1122,"Seul ce trésor était à ses côtés, muet, sans jamais lui causer de tort."
1123,"C'est pour ça qu'il a collectionné un tel trésor avec acharnement."
1124,"Rien n'est éternel."
1125,"Mais c'est ce que le dragon souhaitait."
1126,"L'éternité n'est qu'une illusion. Nous finissons tous par mourir, tôt ou tard. Pourquoi n'avait-il pas compris cela ?"
1127,"Quelle vie ennuyeuse que de passer son temps à récolter des trésors !"
1128,"Quelle vie serait digne d'être vécue, selon vous ?"
1129,"Quelle question ridicule !"
1130,"La vie est faite pour récolter un maximum de savoirs. En dehors de cela, elle n'a aucune valeur."
1131,"Y a-t-il un sens à collectionner un tel trésor ?"
1132,"Peut-être que ce trésor était tout pour ce dragon."
1133,"Je comprends que l'on puisse vouloir collectionner de magnifiques objets..."
1134,"Mais je ne peux comprendre que l'on fasse cela en volant les autres."
1135,"C'est dommage. Il y avait de magnifiques pièces..."
1136,"Le trésor a entièrement disparu."
1137,"Y avait-il un sens à collectionner un tel trésor ? Il devait s'être mis en tête qu'il était immortel."
1138,"Ce monstre orgueilleux a eu une bien triste fin."
1139,"Pourquoi avait-il besoin de ce trésor ?"
1140,"Il devait penser qu'il était digne de ce trésor. Quelle arrogance !"
1141,"Les plus belles choses peuvent être réduites en poussières en quelques instants."
1142,"Le dragon souhaitait peut-être collectionner tous les trésors possibles et imaginables."
1143,"Il n'avait pas compris qu'un trésor n'a de valeur que parce qu'il est considéré précieux par d'autres personnes."
1144,"Je l'ai enfin eu !"
1145,"Vous êtes-vous déjà battu par le passé ?"
1146,"Oui, je me souviens maintenant d'une bataille qui a eu lieu ici. Je me sens plus libre, désormais."
1147,"Je ne pensais pas que j'aurais à me battre contre un dragon ici."
1148,"Pensez-vous à une expérience passée ?"
1149,"Pour moi, cette expérience ne me semble pas si éloignée. Peut-être l'est-elle plus pour mes anciens camarades..."
1150,"Tout redevient poussières. Vanité."
1151,"Pourquoi désirait-il tant collectionner ces trésors ?"
1152,"C'est difficile de vivre sans but. Même si personne d'autre ne peut vous comprendre."
1153,"Voilà comment finit ce monstre avare."
1154,"Le dragon était-il satisfait de son trésor ?"
1155,"Non. C'est pourquoi il a tué tant de personnes pour leur voler leurs biens."
1156,"Est-il possible de vivre éternellement sans rôle ni but ?"
1157,"C'est peut-être pour cela que le dragon collectionnait ces trésors."
1158,"Même si collectionner des trésors était le but de sa vie, il me semble difficile de justifier les actes horribles qu'il a commis pour les obtenir."
1159,"Sa mort fut bien triste, pour un dragon."
1160,"Etait-ce ce qu'il souhaitait ?"
1161,"Désirs et attachements ne font que rendre les gens faibles. Pour devenir plus fort, il faut être prêt à tout perdre."
1162,"Eh ben, je pense que même si quelqu'un venait à écrire un livre à propos d'un détective combattant un dragon, ça ne se vendrait pas."
1163,"Tout n'est plus que cendres."
1164,"Ce qu'il y a de plus important, c'est la vie. Si j'avais été à la place de ce dragon, j'aurais préféré perdre mon trésor et préserver ma vie."
1165,"Ce dragon aimait la beauté et recherchait l'éternité."
1166,"Il n'en reste plus que de sombres débris."
1167,"C'est possible. Mais ses pensées survivront quelque part dans ce monde. Pour toujours."
1168,"Ce dragon était puissant. Ce fut une rude bataille pour moi, bien que j'ai été dompteur par le passé."
1169,"Pourquoi le dragon a-t-il collectionné tant de trésors ?"
1170,"L'or et l'argent ne sont que des « choses ». Rien ne peut égaler la beauté des fleurs."
1171,"Je ne pensais pas que j'aurais un jour à me battre contre un dragon, monstre de légende ! Et ce fut une rude bataille..."
1172,"Pourquoi s'est-il tant attaché à son trésor ?"
1173,"Je ne sais pas. Mais il aurait été intéressant de pouvoir lui parler."
1174,"Ce magnifique trésor est parti en fumée. Je me demande ce que ce dragon voulait faire..."
1175,"Je pense qu'il souhaitait simplement vivre."
1176,"Toutes les belles choses et tous les puissants de ce monde finissent par disparaître. C'est un monde bien cruel."
1177,"Qu'est-ce que ce dragon voulait faire de tous ces trésors ?"
1178,"Est-ce que le dragon était satisfait de ce trésor ?"
1179,"Je ne peux pas comprendre un être qui a commis le crime de voler de pauvres gens pour son propre bonheur. Je ne veux pas."
1180,"Combien de temps a-t-il pu consacrer à la constitution de ce trésor ?"
1181,"Mais maintenant, tout a brûlé."
1182,"Même si tu prends beaucoup de temps pour collectionner toutes ces choses, elles finiront par disparaître un jour."
1183,"C'est triste, mais nous sommes pareils."
1184,"Je n'aurais jamais pensé avoir à me battre contre un dragon un jour ! Mais ce fut une expérience enrichissante."
1185,"Pourquoi ce dragon a-t-il collectionné ce trésor ?"
1186,"Qu'est-ce que j'en sais ? M'enfin, vu de l'extérieur, son avidité était risible."
1187,"Tristesse... J'ai l'impression d'entendre le dragon pleurer..."
1188,"Est-il triste ?"
1189,"Il a perdu son beau trésor et sa propre vie. S'il n'est pas triste, je ne sais pas ce qu'il est."
1190,"Il n'était certainement pas satisfait de ce gigantesque trésor..."
1191,"Pourquoi a-t-il collectionné un tel trésor ?"
1192,"Je pense qu'il ne maîtrisait plus son désir de posséder toujours plus."
1193,"Il n'y a plus ni trésor, ni dragon. Peut-être est-ce pour le meilleur."
1194,"Les victimes du dragon ont-elles pu être sauvées ?"
1195,"Je ne sais pas. Peut-être qu'ils m'en veulent de de leur avoir volé la possibilité de prendre leur revanche."
1196,"Maintenant, le dragon est hors d'état de nuire."
1197,"Les victimes ont-elles été vengées ?"
1198,"Si vous vous êtes blessée, je peux vous réparer."
1199,"Ce dragon avare a été jugé par Dieu. Maintenant, tout va pouvoir rentrer dans l'ordre."
1200,"Pourquoi le dragon a-t-il collectionné tant de trésors ?"
1201,"Le Monde est rempli de pêchés. C'est notre rôle, représentants de Dieu, de le purifier."
1202,"Le dragon et le trésor ne sont plus que cendres."
1203,"Le dragon aurait-il jamais été satisfait ?"
1204,"Ses désirs n'auraient jamais pu être assouvis. Après tout, ils ne font que s'additionner les uns aux autres."
1205,"C'est dommage. C'était un dragon puissant."
1206,"Que désirait ce dragon ?"
1207,"Ce qu'il y a de plus précieux, c'est de préserver notre désir de beauté, tout comme ce dragon."
1208,"Cependant, il est dommage qu'il ait manqué de puissance."
1209,"Ce n'est pas parce que l'on met la main sur des objets de valeur que notre propre valeur augmente..."
1210,"Peut-être que le dragon souhaitait recevoir de la reconnaissance ?"
1211,"Si le seul moyen qu'il ait trouvé était de voler les biens de pauvres gens, je le plains."
1212,"La valeur de ce dragon était bien supérieure à celle de son trésor..."
1213,"Vous voulez parler de la valeur intrinsèque du dragon ?"
1214,"Oui. Il possédait une puissance extraordinaire. Il n'avait pas besoin de s'embêter à collectionner un tel trésor."
1215,"Tout a brûlé..."
1216,"Jusqu'à la fin, ce dragon a refusé de s'éloigner de son trésor."
1217,"Ce dragon ne possédait que ce trésor. Il a passé sa vie à ses côtés et n'a pas voulu le quitter jusqu'au dernier instant."
1218,"Une éternité qui s'appelle Trésor..."
1219,"Le dragon désirait-il tant collectionner ces trésors ?"
1220,"Sachant qu'il n'était pas immortel, peut-être souhaitait-il collectionner des objets qui lui survivraient ?"
1221,"Aussi splendide puisse être un objet, une fois brûlé, il n'en reste que des cendres."
1222,"Le dragon était-il heureux de vivre ainsi entouré de son trésor ?"
1223,"Il a dû vivre dans la peur de voir ses victimes venir se venger. Ce devait être une vie misérable."
1224,"La Sainte Souveraine aurait-elle disparu ?"
1225,"Qu'allons-nous faire maintenant ?"
1226,"Il nous faut vivre pour nous-mêmes. Après tout, c'est cela, vivre."
1227,"Ça va ?"
1228,"Oui. Mais qu'allez-vous faire à partir de maintenant ?"
1229,"On dirait que les choses sont revenues à la normale. Voilà qui est rassurant. Bon, qu'allons-nous faire maintenant ?"
1230,"Le monstre se disant Sainte Souveraine est parti."
1231,"Nous n'avons plus le moindre but. Qu'allons-nous faire ?"
1232,"Je te suivrai où que tu ailles, Automate."
1233,"Une vengeance à accomplir, quitte à devenir revenir à la vie... Comment te sens-tu ?"
1234,"Je me sens mieux."
1235,"Bon, on dirait que je ne suis pas prêt d'avoir fini cette bataille. Viens avec moi."
1236,"On dirait que les choses sont revenues à la normale. Mais la Sainte Souveraine nous aurait-elle fait revenir pour se venger ?"
1237,"Oui. Mais elle a disparu."
1238,"Mais je ne suis pas mécontent de pouvoir revenir sur terre. Après tout, ça veut dire que j'ai encore un rôle à y jouer."
1239,"Les pensées de la Sainte Souveraine ont disparu. Elles sont maintenant poussières."
1240,"Pourquoi suis-je toujours ici ?"
1241,"Je n'en sais rien. Mais peut-être trouverons-nous la réponse en avançant ?"
1242,"Elle m'a fait venir ici... Mais elle a disparu..."
1243,"Vous pouvez décider de votre propre destin maintenant."
1244,"Tu as raison. Eh bien je décide de revenir. Pour changer le fil de mon destin."
1245,"Tout va bien ? Je ne pensais pas qu'une telle chose nous arriverait..."
1246,"Oui... Mais qu'allons-nous faire maintenant ?"
1247,"Ce qui sera, sera. On verra comment ça va se passer."
1248,"Tout est fini, maintenant."
1249,"......"
1250,"...... J'ai compris. Je vous suis."
1251,"C'est la vengeance......"
1252,"Voulez-vous retourner sur Terre ?"
1253,"Oui, je vais revenir ici. Pour reprendre ma vie en main."
1254,"Quelle est la différence entre lui et nous ?"
1255,"La soif de vengeance, peut-être ?"
1256,"La vengeance... peut-être que ça rend plus fort ?"
1257,"Vesta... Voilà une femme qui avait l'air bien triste."
1258,"Mais elle a disparu..."
1259,"Bon, nous allons pouvoir repartir pour un nouveau voyage."
1260,"Comment te sens-tu ?"
1261,"Je vais bien. Mais je ne sais pas ce que nous allons devoir faire à partir de maintenant..."
1262,"Décidons plus tard. Pour le moment, nous devons essayer de revenir sur Terre."
1263,"Hey, ça va ?"
1264,"Oui. Mais elle a disparu."
1265,"Bon, c'est une bonne chose. J'étais inquiet. Mais maintenant, nous sommes libres, nous aussi !"
1266,"Je suis impressionnée par cette femme, rendue folle par son désir de vengeance."
1267,"Qu'allons-nous faire maintenant ?"
1268,"Nous déciderons de cela une fois sur Terre. Je me souviens maintenant pourquoi je voulais y retourner."
1269,"J'ai dû passer par ces épreuves à cause de cette Vesta..."
1270,"Mais elle a maintenant disparu..."
1271,"Mais tu es toujours là. Suivons le fil de ton étrange destin."
1272,"Je crois que j'ai déjà vu cette Vesta par le passé..."
1273,"Vous connaissez la Sainte Souveraine ?"
1274,"Je ne sais pas. Mais je me souviens de cette douce chaleur... C'était un souvenir très triste."
1275,"La Sainte Souveraine a souhaité la mort. Tout comme moi..."
1276,"Mais vous avez arrêté cela."
1277,"Je ne peux permettre à d'autres d'aimer la Mort comme je l'aime. Personne ne doit me déranger."
1278,"Vengeance et rancune. Voilà des sentiments inutiles."
1279,"Que dois-je faire maintenant ?"
1280,"A toi de décider. Personnellement, je suis de plus en plus curieux de savoir comment ça va finir."
1281,"La Sainte Souveraine était fière et croyait en son projet."
1282,"Mais elle n'a fait que répandre le Chaos sur Terre."
1283,"Si la paix revient sur Terre après avoir combattu la Sainte Souveraine, mon action n'aura pas été en vain."
1284,"Vous avez certainement hérité de l'esprit de Dame Mia."
1285,"De la Sainte Souveraine ?"
1286,"Oui. Vous êtes là pour une nouvelle vie, purifiée de toute sa haine."
1287,"Bon, eh bien, on dirait que c'est terminé."
1288,"Je ne pensais pas qu'une telle chose se produirait..."
1289,"Ce n'est plus important, maintenant que c'est fait. Il est temps de retourner à notre boulot."
1290,"Ce jeu d'enfant est terminé."
1291,"Peut-être que la Sainte Souveraine souhaitait changer le monde."
1292,"Une folie mécanique. Voilà qui est tient du génie !"
1293,"La rancune...... Mais sans la ténacité de cette femme, je n'aurais jamais pu revenir ici."
1294,"Vous allez retourner sur Terre ?"
1295,"Oui, je vais y retourner. Je déciderai moi-même de ma destination."
1296,"Eh bien, on dirait que c'est terminé. Tout va bien ?"
1297,"Oui. Mais je ne sais que faire maintenant..."
1298,"Personnellement, je dois retourner quelque part. Et il faut que je trouve les moyens de le faire."
1299,"Est-ce ce que la Sainte Souveraine souhaitait ?"
1300,"Je ne sais pas. Mais ses intentions étaient pures."
1301,"Je le sais bien. Mais bon, c'est trop dommage..."
1302,"Il est difficile de se dire que cet être consumé par la rage et le désir de vengeance était la Sainte Souveraine."
1303,"Mais tout est fini à présent. Qu'allons-nous faire, après cela ?"
1304,"Je vais retourner sur Terre. Pour répandre mon propre sens de la Justice."
1305,"La Sainte Soouveraine s'appelle donc Mia. Elle devait être une jeune femme comme les autres."
1306,"La Bête Divine connaît-elle le vrai visage de la Sainte Souveraine ?"
1307,"Oui. Il semblerait qu'ils aient été amis depuis l'enfance, comme moi."
1308,"Je suis désolée de t'avoir demandé de te battre, Silf."
1309,"Il semblerait que nous soyons arrivés à la fin du Monde."
1310,"Oui, c'est la fin."
1311,"Peut-être pour toi, mais pas pour moi. Je dois encore mener à bien ma mission sur Terre."
1312,"Enfin fini. On a eu fort à faire... Tout va bien ?"
1313,"Oui. Mais je sais quoi faire de plus..."
1314,"Cela veut dire que tu es libre. Tu n'as qu'à faire ce qui te plaît. Je vais retourner à ma petite vie."
1315,"La Sainte Souveraine est partie. Vas-tu rester ici ?"
1316,"Je ne sais pas."
1317,"Alors, partons ensemble. J'ai envie de voir ce Monde infini accompagné d'une petite Poupée mécanique."
1318,"L'âme de la Sainte Souveraine est en train de s'éteindre. L'âme de Mia..."
1319,"J'ai l'impression qu'il nous reste encore quelque chose à faire."
1320,"Si tu le dis. J'espère que l'âme de la Sainte Souveraine demeure quelque part."
1321,"C'était la dernière bataille. Elle était à la fois longue et courte."
1322,"Qu'allons-nous faire maintenant ?"
1323,"Retournons chez nous. Ne t'inquiète pas. Tu trouveras une place dans ce Monde."
1324,"Une femme folle dans un Monde devenu fou. La Sainte Souveraine était la moins dérangeante."
1325,"Mais vous l'avez battue."
1326,"J'aime le «Chaos». Je ne peux pas me contrôler, j'aime détruire tout ce qui se trouve devant mes yeux. Hahaha !"
1327,"J'ai abattu la Sainte Souveraine, aveuglée par son désir de vengeance. Le Monde sera-t-il sauf désormais ?"
1328,"Je ne sais pas. Mais vous m'avez aidée."
1329,"Je suis content de voir que tu n'as rien. Allez, rentrons chez moi. Je t'invite."
1330,"La Sainte Souveraine souhaitait-elle se venger, quitter à créer des victimes innocentes ?"
1331,"Peut-être. Mais elle a disparu."
1332,"Il ne nous reste donc plus qu'à retourner sur Terre. Je me demande ce qu'il reste de notre Monde."
1333,"C'est le résultat de toutes ces plaintes. Ta maîtresse est vraiment une imbécile."
1334,"Je m'en excuse... Mais vous êtes désormais libre."
1335,"Au moins, je ne me suis pas ennuyé. Mais à partir de maintenant, j'agirai comme bon me semble."
1336,"Si la Vesta n'avait pas été là, je n'aurais jamais pu venir ici non plus..."
1337,"Je n'ai pas pu obtenir une âme non plus."
1338,"Avec la mort de la Sainte Souveraine sur le dos, nous devons avancer..."
1339,"Mia s'est effacée en vous laissant ses espoirs."
1340,"Vraiment ?"
1341,"Le fait que vous soyez toujours ici malgré sa disparition en est la preuve."
1342,"J'ai mis fin à la vengeance de la Sainte Souveraine. Mais la mienne est loin d'être terminée."
1343,"Vers où allez-vous vous diriger ?"
1344,"Je vais retourner sur Terre. Je vais mettre un terme au sinistre destin qui me lie à elle."
1345,"Sainte Souveraine, je peux vous soigner si vous le souhaitez."
1346,"Qu'est devenue la Sainte Souveraine ?"
1347,"Elle va guérir et rester avec vous et moi. Tout va bien."
1348,"La volonté divine était juste. En détrônant la Sainte Souveraine, j'ai marqué le début de ma propre ère."
1349,"Qu'allez-vous faire, maintenant ?"
1350,"Je vais unifier tous les mondes possibles sous la tutelle de Dieu."
1351,"En ne vivant que pour se venger, la Sainte Souveraine n'a-t-elle pas mené une existence bien ennuyeuse ?"
1352,"La vengeance était tout pour elle."
1353,"Je ne veux pas d'une vie pareille. Mais je vais pouvoir retourner sur Terre maintenant. Viens t'amuser avec moi."
1354,"La Sainte Souveraine est-elle morte ?"
1355,"Oui, elle m'a libérée et est partie."
1356,"Je vois. En tout cas, j'ai beaucoup apprécié ce mélange de folie et de beauté."
1357,"J'espère qu'elle t'a laissé, à toi, petite machine, la force de recréer le Monde."
1358,"Il y a une chose que je dois obtenir, quitte à perdre tout le reste. La Sainte Souveraine m'a rappelé cela."
1359,"Qu'allez-vous faire, maintenant ?"
1360,"Je vais redescendre sur Terre. J'ai besoin de porter un message urgent."
1361,"C'est une découverte de voir que la rancune peut être à l'origine d'une puissance pareille."
1362,"Pourquoi m'avez-vous aidée ?"
1363,"Disons que j'étais intéressée par la constitution de votre âme. C'est tout."
1364,"Je souhaiterais rédiger un rapport en rentrant. J'espère que vous pourrez m'aider."
1365,"Malgré sa folie, la Sainte Souveraine avait un endroit où trouver refuge."
1366,"Je n'en ai aucun. En avez-vous un ?"
1367,"Je l'ai perdu il y a bien longtemps. C'est pour cela que je vais partir à sa recherche. Viens avec moi."
1368,"La Sainte Souveraine a disparu. Mais je suis toujours ici. On dirait que je suis condamné à survivre."
1369,"Qu'allez-vous faire, maintenant ?"
1370,"Comme toujours. Je vais vivre tant que je ne pourrai pas mourir. Suis-moi."
1371,"C'est donc la fin du Monde que la Sainte Souveraine avait créé."
1372,"Mes souvenirs, créés par la Sainte Souveraine, vont-ils aussi s'arrêter ici ?"
1373,"Non, tes souvenirs ne font que commencer ici."
1374,"Je vais pouvoir étudier comment tu fais pour encoder toutes ces informations. Ca va être intéressant."
1375,"Le temps est venu. Je vais reprendre ma route."
1376,"Enfin, te voilà démasqué !"
1377,"Je n'ai plus besoin d'amis."
1378,"Je ne m'intéresse pas à tes ambitions. Mais si tu te mets en travers de ma route, je te réduirai en poussière."
1379,"Nous allons sauver le Monde une nouvelle fois. J'ai besoin que tu m'aides."
1380,"Je vais tenter de rassembler nos compagnons d'arme une nouvelle fois. Veux-tu te joindre à moi ?"
1381,"Celui qui est toujours sur ses deux jambes à la fin de la bataille est le vainqueur."
1382,"La Mort est la Lumière. La toute dernière Lumière qui brillera sur ce monde..."
